,movie_id,movie_name,year,genre,overview,director,cast
1403,tt0155073,Pyar Ka Karz,1990,Drama,"Bombay-based Dr. Naina meets with musician and singer, Ravi Shankar, and both fall in love with each other. When Ravi returns from a concert in Delhi, he finds Naina getting married to ...                See full summary »",K. Bapaiah,"Dharmendra, Meenakshi Sheshadri, Mithun Chakraborty, Neelam Kothari"
1404,tt9176086,Saina,2021,"Biography, Drama, Sport","The story of Saina Nehwal, a professional badminton player who ranked number 1 in the sport.",Amole Gupte,"Mukesh Agrohari, Olga Anand, Rohan Apte, Amit Ashar"
1405,tt11964084,Virgin Bhanupriya,2020,"Comedy, Drama","Bhanupriya, a conservative girl decides to lose her virginity but fails in her every attempt. A soothsayer predicts that it is an impossible task and it will not happen to her. She decides to overcome this bad luck.",Ajay Lohan,"Urvashi Rautela, Gautam Gulati, Rajiv Gupta, Archana Puran Singh"
1406,tt9875128,Halahal,2020,"Crime, Drama, Mystery",The Murder of a college girl morphed into a suicide takes Dr. Shiv on a journey to dig the truth out of his daughter's murder.,Randeep Jha,"Barun Sobti, Sachin Khedekar, Purnendu Bhattacharya, Manu Rishi Chadha"
1407,tt19888200,Maid for each other,2022,Romance,"Grew up with the words "" Made for each other "" only to realize your soulmate is your ""maid"" ? Shivam a 25 years old falls in love with his maid while dating his current boss (charu). Mess ...                See full summary »",Swagger Sharma,"Lavina Khanchandani, Bhupender Singh Rawat, Annu Sharma, Swagger Sharma"
1408,tt0366180,Stalin,2006,"Action, Drama",The story is about how an ex-army officer brings change in society by making people to help each other.,A.R. Murugadoss,"Chiranjeevi, Trisha Krishnan, Prakash Raj, Sharada"
1409,tt0415768,Dus,2005,"Action, Crime, Drama",A team of specialists must catch a terrorist before he carries out an attack.,Anubhav Sinha,"Sanjay Dutt, Suniel Shetty, Abhishek Bachchan, Zayed Khan"
1410,tt0246825,Om Dar-B-Dar,1988,Drama,A carefully constructed nonsense about a teenage boy named Om in a small Indian village.,Kamal Swaroop,"Anita Kanwar, Gopi Desai, Lalit Tiwari, Lakshminarayan Shastri"
1411,tt0206921,Mann,1999,"Drama, Romance","A young woman falls in love with a handsome playboy, while aboard a Singapore to India cruise. They make plans to meet again, but fate may have other plans...",Indra Kumar,"Aamir Khan, Manisha Koirala, Sharmila Tagore, Deepti Bhatnagar"
1412,tt22461144,3rd October,2023,Drama,"Revolves around two lawyers with contrasting perspectives, each justified in their own right. The film sheds light on the role of the justice system and the media within our society.",Vineet Jha,"Moin Khan, Hiten Tejwani, Sneha Ullal, Kanchi Singh"
1413,tt0419468,Baabul,2006,"Drama, Family, Romance","When his only son dies in an accident, Balraaj urges his depressed daughter-in-law to marry a man who has long loved her in silence.",Ravi Chopra,"Amitabh Bachchan, Salman Khan, Hema Malini, John Abraham"
1414,tt0072100,Roti Kapada Aur Makaan,1974,"Action, Drama, Musical",Bharat faces challenges in leading his family after taking the responsibilities following his father's death.,Manoj Kumar,"Manoj Kumar, Shashi Kapoor, Zeenat Aman, Moushumi Chatterjee"
1415,tt4552486,Dobaara: See Your Evil,2017,"Horror, Mystery",Siblings Natasha and Kabir Merchant investigate an allegedly haunted mirror in their parents' home in this official adaption of 'Oculus'.,Prawaal Raman,"Adil Hussain, Huma Qureshi, Madalina Bellariu Ion, Lisa Ray"
1416,tt0408837,Hawas,2004,"Drama, Romance, Thriller","Complications arise when a bored young wife embarks on an extra-marital affair with a stranger, leading to emotional turmoil and eventually, murder.",Karan Razdan,"Shawar Ali, Meghna Naidu, Tarun Arora, Mukesh Tiwari"
1417,tt27679608,Fateh,,"Action, Crime","Follows a former gangster who is hired to guard a young woman named Jacqueline. In order to keep her safe, Fateh must employ all of his abilities while simultaneously attempting to learn the truth about the threats made against her.",Vaibhav Misra,"Sonu Sood, Jacqueline Fernandez, Vijay Raaz, Dibyendu Bhattacharya"
1418,tt0314938,Zakhmi Sipahi,1995,Action,"Shakti is an honest police officer out to avenge the death of his father, Gautam Gorakhnath, and the trials and obstacles he faces while he goes through corruption, love, and usual Hindi film masala.",T.L.V. Prasad,"Vikas Anand, Mithun Chakraborty, Puneet Issar, Goga Kapoor"
1419,tt3017412,Happy Ending,2014,"Comedy, Romance",A confused writer goes on the search of inspiration for his next story and falls in love with a best seller author who doesn't believe in love.,"Krishna D.K., Raj Nidimoru","Saif Ali Khan, Ileana D'Cruz, Kalki Koechlin, Ranvir Shorey"
1420,tt23474462,Japan,2023,"Action, Drama, Thriller",Plot under wraps.,Raju Murugan,"Sunil, Karthi, Anu Emmanuel, Rajesh Aggarwal"
1421,tt0497915,Gunda,1998,"Action, Comedy, Crime","When a coolie's family is murdered by a group of gangsters and politicians, he swears revenge on them.",Kanti Shah,"Mithun Chakraborty, Mukesh Rishi, Mohan Joshi, Shakti Kapoor"
1422,tt0073458,Nishant,1975,"Crime, Drama","A man whose wife is abducted seeks to have the culprits prosecuted for their crime, but no one will help him. Meanwhile, the wife-abused and berated by her abductors-cannot bring herself to face her husband.",Shyam Benegal,"Girish Karnad, Shabana Azmi, Anant Nag, Amrish Puri"
1423,tt8011712,The Past,2018,"Drama, Horror","Two sisters Simran and Alia go on a vacation to Lonavala, where they experience paranormal activity at the bungalow that they're put up in, as an evil spirit takes over the place.",Gagan Puri,"Sonia Albizuri, Samiksha Bhatt, Navid Mirzaaghazadeh, Yuvraaj Parashar"
1424,tt0115568,Army,1996,"Action, Drama","Arjun, a newlywed Army man, is brutally killed by a gangster, Nagraj. His young widow, determined to avenge her husband's death, raises an army of dedicated young men to kill the gangster.",Raam Shetty,"Sridevi, Shah Rukh Khan, Harish, Mohnish Behl"
1425,tt29001753,Dvand: The Internal Conflict,2023,Drama,Add a Plot,Ishtiyak Khan,"Ishtiyak Khan, Istiyak Khan, Vikram Kochhar, Sanjay Mishra"
1426,tt0210659,Dulhe Raja,1998,Comedy,"Poor Raja opens a fast food restaurant right opposite a five star hotel run by it's owner Singhania, earning his wrath. The wealthy hotel owner uses all his influence to remove Raja, but in...                See full summary »",Harmesh Malhotra,"Govinda, Raveena Tandon, Kader Khan, Prem Chopra"
1427,tt6467738,Irada,2017,"Drama, Mystery, Thriller",An NIA officer tries to unravel the conspiracy that led to the bombing of a business tycoon's factory.,Aparnaa Singh,"Naseeruddin Shah, Arshad Warsi, Divya Dutta, Sharad Kelkar"
1428,tt22478232,Jaggu Ki Lalten,2022,Drama,"""Jaggu ki Lalten"" is a comedy-drama musical film that explores the life of a scrap dealer cum businessman, Hari lal bhoot. A man with shrewd business tactics yet elated with generous and ...                See full summary »",Vipin Kapoor,"Rambir Aryam, Aakriti Bharti, Rajendra Bhatia, Biren Dang"
1429,tt0154706,Blackmail,1973,"Drama, Musical, Romance","A woman is torn between the promise of new love and memories of an ex-fiance. Meanwhile, her scientist uncle-in-law becomes the target of an international gang seeking the secret formula to harness solar energy.",Vijay Anand,"Dharmendra, Rakhee Gulzar, Shatrughan Sinha, Madan Puri"
1430,tt0085361,Coolie,1983,"Action, Comedy, Drama","When Iqbal gets separated from his mother and brother by a flood, he becomes a coolie at Mumbai railway station. He then fights for the coolies rights and faces challenges from a businessman.","Manmohan Desai, Prayag Raj","Amitabh Bachchan, Waheeda Rehman, Rishi Kapoor, Rati Agnihotri"
1431,tt2675978,Dedh Ishqiya,2014,"Comedy, Drama, Romance",Two lousy crooks find paradise in the seven stages of love.,Abhishek Chaubey,"Huma Qureshi, Madhuri Dixit, Naseeruddin Shah, Arshad Warsi"
1432,tt27757805,VD18,2024,"Action, Drama",Revolve around a DCP who transforms and travels to different place in order to safeguard his family.,Kalees,"Wamiqa Gabbi, Keerthy Suresh, Varun Dhawan"
1433,tt0345177,Ek Doctor Ki Maut,1990,"Biography, Drama","After years of painstaking research at the cost of his domestic pleasure, Dr. Dipankar Roy discovers a vaccine for leprosy. The news is flashed over television and overnight, an ...                See full summary »",Tapan Sinha,"Shabana Azmi, Pankaj Kapur, Irrfan Khan, Deepa Sahi"
1434,tt0473310,Ram Gopal Varma Ki Aag,2007,"Action, Adventure, Comedy","A pair of bodyguards for a politician find their positions under threat when their employer is implicated in a scandal. Fleeing to Mumbai they find work with a gangster, but also find that the police are onto them.",Ram Gopal Varma,"Amitabh Bachchan, Mohanlal, Ajay Devgn, Vinod Jaywant"
1435,tt10230436,Yeh Ballet,2020,"Drama, Musical","Discovered by an eccentric ballet master, two gifted but underprivileged Mumbai teens face bigotry and disapproval as they pursue their dancing dreams.",Sooni Taraporevala,"Julian Sands, Sarah Jane Dias, Jim Sarbh, Mihir Ahuja"
1436,tt0070434,Namak Haraam,1973,Drama,"Somnath (Somu) lives in a shanty house in a Delhi slum with his widowed mom, and unmarried sister, Sarla. He is friendly with Calcutta-based wealthy Vikram (Vicky) Maharaj. When Vicky's dad...                See full summary »",Hrishikesh Mukherjee,"Rajesh Khanna, Amitabh Bachchan, Simi Garewal, Rekha"
1437,tt0833561,Woh Lamhe ...,2006,"Biography, Drama, Romance","Based upon the life of actress Parveen Babi, this film describes the life of schizophrenic actress Sana Azim and the love of her life: Aditya Garewal.",Mohit Suri,"Kangana Ranaut, Shiney Ahuja, Shaad Randhawa, Purab Kohli"
1438,tt0085896,Mandi,1983,"Comedy, Drama","Forbidden love, fraying loyalties and flagrant hypocrisy emerge when sanctimonious politicians drive a madam's brothel from the heart of Hyderabad.",Shyam Benegal,"Shabana Azmi, Smita Patil, Naseeruddin Shah, Amrish Puri"
1439,tt0050758,Naya Daur,1957,"Action, Drama, Musical","When the son of a landlord decides to modernize his business by replacing the horse carts with buses, a horse cart rider decides to challenge him.",B.R. Chopra,"Dilip Kumar, Vyjayanthimala, Ajit Khan, Chand Usmani"
1440,tt4023852,Welcome to Karachi,2015,"Action, Comedy, War","Two men from India land in Karachi, Pakistan, without their passports. They get trapped by the Taliban and desperately try to find a way to get back to India.",Ashish R. Mohan,"Arshad Warsi, Jackky Bhagnani, Lauren Gottlieb, Dalip Tahil"
1441,tt3996192,No Land's Man,2021,Drama,The predominantly English-language film will chronicle a tragic and strange funny journey of a South Asian man whose journey takes a layered and complicated shape when he meets an Australian girl in the US.,Mostofa Sarwar Farooki,"Nawazuddin Siddiqui, Eisha Chopra, Vikram Kochhar, Tahsan"
1442,tt0983990,1971,2007,"Action, Drama, War","Based on true facts, the film revolves around 6 brave soldiers who escape from the clutches of the Pakistan Army and risk death with honour and courage with sacrifice towards their journey home.",Amrit Sagar,"Manoj Bajpayee, Ravi Kishan, Deepak Dobriyal, Kumud Mishra"
1443,tt7695014,Saheb Biwi Aur Gangster 3,2018,"Action, Crime, Drama","The royal saga of deceit, conspiracy, greed and lust continues in the third installment of the series, as the Saheb and Biwi are pitted against an enemy and everyone involved is scheming ruthlessly for their own personal gain.",Tigmanshu Dhulia,"Sanjay Dutt, Jimmy Shergill, Mahie Gill, Chitrangda Singh"
1444,tt4338154,Hawaizaada,2015,"Biography, Drama","The film which is based on the life on an Indian scientist Shivkar Bapuji Talpade, who is credited to have constructed India's first unmanned plane is the tale of the hardships that he went...                See full summary »",Vibhu Puri,"Naman Jain, Mithun Chakraborty, Samir Chandra, Kanishka Singh Deo"
1445,tt6791730,Tumhari Sulu,2017,"Comedy, Drama",Sulu is an ambitious housewife with a loving husband and a happy family. Things start changing for her when she accidentally lands a job as a radio jockey and her show becomes an instant hit.,Suresh Triveni,"Vidya Balan, Manav Kaul, Neha Dhupia, Vijay Maurya"
1446,tt0114175,Prem,1995,"Action, Drama, Romance","Sanjay Verma is an eligible young man, who has been having hallucinations of a past life as Shantanu. He travels to a small community and meets with Sonia Verma, and recognizes her as the ...                See full summary »",Satish Kaushik,"Sanjay Kapoor, Tabu, Deepak Tijori, Dalip Tahil"
1447,tt1971365,Dangerous Ishhq,2012,"Fantasy, Mystery, Romance",Three doppelgangers(one girl+ two boys).Two of them loves each other and get together from many lives .And the third one(who can't be killed easily)also wants the girl and he tries to separate them through many lives.,Vikram Bhatt,"Karisma Kapoor, Rajneesh Duggal, Divya Dutta, Jimmy Shergill"
1448,tt0267252,Ajay,1996,"Action, Drama, Romance","Raja Brijraj Singh and his younger brother Raja Ranbir Singh lives in a spacious bungalow and are wealthy landlords of a small Indian village name Kishengard. They would like there only, ...                See full summary »",Suneel Darshan,"Sunny Deol, Karisma Kapoor, Reena Roy, Kiran Kumar"
1449,tt2988272,Shuddh Desi Romance,2013,"Comedy, Drama, Romance",A romantic comedy which tells the journey of three restless young people who junk society's syllabus for finding love and decide to follow their heart.,Maneesh Sharma,"Sushant Singh Rajput, Parineeti Chopra, Rishi Kapoor, Vaani Kapoor"
1450,tt0090575,Aakhree Raasta,1986,"Action, Crime, Drama",An ex-convict is bent on revenge against the people responsible for his wrongful imprisonment but is pit against his estranged son who is now a police officer.,Bhagyaraj,"Amitabh Bachchan, Sridevi, Jaya Prada, Om Shivpuri"
1451,tt6272828,Mubarakan,2017,"Comedy, Romance","Singleton Kartar Singh is left with the responsibility of raising his 2 orphaned nephews. He asks his brother to raise Charan and his sister in London to raise Karan. When the twins cross continents, they leave behind a trail of confusion.",Anees Bazmee,"Anil Kapoor, Arjun Kapoor, Ileana D'Cruz, Athiya Shetty"
1452,tt0251346,Police Aur Mujrim,1992,"Action, Musical, Romance","Bombay's Police Commissioner Veer Bahadur Singh, lives with his wife, Sharda, and daughter, Jyoti. When DSP Vishal Khanna arrests two notorious robbers and pimps, Shera and Jaaga, and holds...                See full summary »",K.C. Bokadia,"Raaj Kumar, Vinod Khanna, Meenakshi Sheshadri, Avinash Wadhawan"
1453,tt4323504,Jazbaa,2015,"Action, Crime, Drama","Tensions arise when the daughter of nation's best lawyer is kidnapped. Now she'll have to save a rapist from death sentence, as ransom, within 4 days.",Sanjay Gupta,"Aishwarya Rai Bachchan, Irrfan Khan, Shabana Azmi, Jackie Shroff"
1454,tt0449306,Lucky: No Time for Love,2005,"Musical, Drama, Romance","In a chain of unfortunate events, a 17-year-old schoolgirl narrowly escapes a possible rapist, is caught up in a terror attack, and drinks contaminated water that poisons her.","Radhika Rao, Vinay Sapru","Salman Khan, Sneha Ullal, Mithun Chakraborty, Kader Khan"
